id,title,description,attribution,publisher,tags,data_organization,filename,col_semantics,col_names
01d60658-6b0f-416c-add9-273ed344b68a,MCC Country Selection Indicators for FY19,Data used to assess country performance for MCC's selection process in FY 2019.,MCC Country Selection Indicators for FY19 (https://catalog.data.gov/dataset/01d60658-6b0f-416c-add9-273ed344b68a) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/),Millennium Challenge Corporation,selection,"[Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation,Millennium Challenge Corporation]","[e0a6ea2203fd80d17b66f8750d6b456b66260261af747516d271bba975839443.text.csv,eccf33e450e932e0a19430c2f6160b88afae48ea205af08cd8d748ac96a18f43.text.csv,626130f27ac479a38d6a268afc45a9b63bc8d059bce1d310bfa6494cc0ef2163.text.csv,a0c0b5faf0661ba7a6826ab975627cf2060f095a5588756dc5eeee287a45e695.text.csv,e7d4963529b74f79e836c166579ab7dd8fee4548e150e078e976930ef50b20d5.text.csv,487849773ae184850735e23af5408134d6a492aef720e4b40799b84c707dab5d.text.csv,21a06eebffce1d34dd021f24ccba48f2ff65e55aa7087cdebf0554a7e8eaa324.text.csv,dd844b61e55bf704b7a78da5aee0f3bf0d13439ecd5b016d7e261e9795ff78da.text.csv,4d3eaf381bdfeb68a3f79255b067944348b991634819883237ea742bce274e35.text.csv,4c06fbd79fe152d73bc1057662a9556c796260f6f2f86f57cf9c08de550cf037.text.csv,001ae7deb820a33c3d70033c4151da5af3af2fef4981dcde91dd6bfc69bb8112.text.csv,e70f5b205e5b1a3bde3465dada4096f74c1f41806ad0525eeb3ca1bf648d80cc.text.csv,d889123b9697d2c0688ff8df44a303343c1a2381bac6293bf183c1d75146efdc.text.csv,ce2c75110a9409fdb43b9f107e6029bc0484b9b450039fab946947fcc417243d.text.csv,74c72e635a7b74167a66be604374e626d73b6792b11228faaeb0857c289b5b95.text.csv,1dade1006bb41f8324887f32f600968467974210698f047fae8792511e925070.text.csv,f2f19403c19e62811157bbeb6833cfa0ee5b48d3e6d492af9a90726492927bff.text.csv,fc040cb4831ea045d7e6d56b818d8366713a226549d8a2889a7ceb0f5334743c.text.csv,106988ee816c22827a0cd0a0eff3c64bea776a5aa27a9cf5f4d316dd3f8a8394.text.csv,ad08c150c6dda9fd1a7a4b22f4ad685c1997004c96aa813bd473408f073a83d8.text.csv,94d090bd76ea98999053374bd0a4615e32065e2e6571914a6db33f88e8e7408b.text.csv,b3737d39baea0556896bf431bc789fcf7e194112695d111292eeeb16cb339424.text.csv,ff816f3af32250f6dad7daa3d0fad61ae98ce81783e344ea4c0d49ac39e2382c.text.csv,213e784fa0732b4ef5c4675d3b555ab6b3076e089d939a56c0150c70e6173bc3.text.csv,44dc71cb6b0e9bc9bccc2b83dfc867f5bceabcc0db8a7c6d7ea3cdc2a8a13977.text.csv,c55056fc393c9fe0261ff5c30402ca67e815253bde30d5479a2ea8f290f780f8.text.csv,bda5ccdec23a9231cf294f874fd80561a7ff4312d3671ea0ea784597c3533bc5.text.csv,8a7e947cb08fac1b1f8a524e2b1bcc466f1cad2b98c2d2e2d31b8f8571ee244a.text.csv,ab8f75fe5c9da839e6623a57ffc17cc21cd0bbf1bab3813f8e1d73941d4927d1.text.csv,e3d214ffac6e30a807ef6778d10543396fed9bda5f208d0b0ec6e7015fe8ebfe.text.csv]","['code', 'rank', 'year'] ['country', 'year', 'category', 'position', 'duration', 'state', 'state', 'weight', 'area', 'brand', 'region'] ['country', 'year', 'address', 'area', 'state', 'age', 'region', 'area', 'brand', 'state'] ['country', 'year', 'category', 'area', 'depth', 'depth', 'depth', 'depth', 'brand', 'code'] ['country', 'year', 'category', 'position', 'person', 'area', 'region', 'brand', 'region'] ['country', 'year', 'category', 'weight', 'weight', 'depth', 'brand', 'code'] ['country', 'year', 'category', 'position', 'duration', 'region', 'state', 'weight', 'area', 'area', 'region'] ['country', 'year', 'category', 'address', 'position', 'product', 'area', 'state', 'state', 'status', 'brand', 'region'] ['country', 'year', 'person', 'depth', 'weight', 'age', 'age', 'area', 'area', 'position', 'age', 'address', 'position', 'position', 'weight', 'product', 'area', 'age', 'age', 'region', 'region', 'age', 'region', 'position', 'position', 'address', 'weight', 'age', 'age', 'age', 'product', 'age', 'age', 'area', 'state', 'duration', 'family', 'address', 'address'] ['country', 'year', 'category', 'position', 'weight', 'region', 'area', 'brand', 'region'] ['country', 'year', 'category', 'age', 'depth', 'age', 'depth', 'area', 'area', 'region', 'status', 'brand', 'region'] ['country', 'range', 'rank', 'rank', 'address', 'address', 'address', 'age', 'age', 'weight', 'address', 'order', 'address', 'position', 'rank', 'depth', 'range', 'person', 'age', 'position', 'position'] ['country', 'duration', 'rank', 'rank', 'address', 'address', 'address', 'age', 'age', 'state', 'address', 'order', 'address', 'position', 'address', 'depth', 'weight', 'range', 'position', 'rank', 'state']","['gniLimitIncCat', 'gniLimitLow', 'gniLimitHigh'] ['regQualityCountry', 'regQualityYear', 'regQualityThreshold', 'regQualityOriginal Data', 'regQualityStdErr', 'regQualityMedian Calculation', 'regQualityScore', 'regQualityRound Score', 'regQualityMedian', 'regQualityPercentrank', 'regQualityCountryCode'] ['girlsSecCountry', 'girlsSecYear', 'girlsSecThreshold', 'girlsSecOriginal Data', 'girlsSecLast Known Data', 'girlsSecRound Score', 'girlsSecMedian', 'girlsSecRound Median', 'girlsSecPercentrank', 'girlsSecCountryCode'] ['tradeCountry', 'tradeYear', 'tradeThreshold', 'tradeTariff Rate (%)', 'tradeTrade Freedom', 'tradeScore', 'tradeRound Score', 'tradeMedian', 'tradePercentrank', 'tradeCountryCode'] ['inflCountry', 'inflYear', 'inflThreshold', 'inflOriginal Data', 'inflScore', 'inflRound Score', 'inflMaximum', 'inflPercentrank', 'inflCountryCode'] ['genderEconCountry', 'genderEconYear', 'genderEconThreshold', 'genderEconScore', 'genderEconRound Score', 'genderEconMedian', 'genderEconPercentrank', 'genderEconCountryCode'] ['govtEffCountry', 'govtEffYear', 'govtEffThreshold', 'govtEffOriginal Data', 'govtEffStdErr', 'govtEffMedian Calculation', 'govtEffScore', 'govtEffRound Score', 'govtEffMedian', 'govtEffPercentrank', 'govtEffCountryCode'] ['fisPolCountry', 'fisPolYear', 'fisPolThreshold', 'fisPolFiscal Data 2015', 'fisPolFiscal Data 2016', 'fisPolOriginal Data', 'fisPolScore', 'fisPolRound Score', 'fisPolMedian', 'fisPolRound Median', 'fisPolPercentrank', 'fisPolCountryCode'] ['country Name', 'year', 'trade Policy', 'depth of Credit Information', 'strength of Legal Rights', 'access to Credit', 'days to Start a Business', 'cost to Start a Business', 'business Start-Up', 'child Health', 'civil Liberties', 'control of Corruption', 'education Expenditure (Post)', 'education Expenditure (UNESCO)', 'education Expenditure', 'fiscal Policy (Actual year)', 'fiscal Policy (Three year average)', 'freedom of the Press', 'foia', 'internet Filtering - Internet Tools', 'internet Filtering - Political Content', 'freedom of Information', 'gender in the Economy', girls' Primary Education Completion Rates, girls' Secondary Enrollment Rates, 'government Effectiveness', 'health Expenditures', 'dpT3 Immunization Rates', 'mcV Immunization Rates', 'immunization Rates', 'inflation', 'ifaD Rural Land Assessment', 'days to Register a Property', 'cost to Register a Property', 'land Rights and Access', 'natural Resource Protection', 'political Rights', 'regulatory Quality', 'rule of Law'] ['healthCountry', 'healthYear', 'healthThreshold', 'healthOriginal Data', 'healthRound Score', 'healthMedian', 'healthRound Median', 'healthPercentrank', 'healthCountryCode'] ['immunCountry', 'immunYear', 'immunThreshold', 'immunDTP3 Original Data', 'immunDTP3 Weight', 'immunMCV1 Original Data', 'immunMCV1 Weight', 'immunScore', 'immunRound Score', 'immunMedian', 'immunMinimum', 'immunPercentrank', 'immunCountryCode'] ['countryName', 'healthScore', 'polRigScore', 'civLibScore', 'conCorScore', 'govtEffScore', 'ruleLawScore', 'freedomInfoScore', 'immunScore', 'educExpScore', 'chScore', 'nrmScore', 'regQualityScore', 'lraScore', 'busStartupScore', 'tradeScore', 'inflScore', 'fisPolScore', 'accessCreditScore', 'genderEconScore', 'girlsPriScore'] ['countryName', 'healthScore', 'polRigScore', 'civLibScore', 'conCorScore', 'govtEffScore', 'ruleLawScore', 'freedomInfoScore', 'immunScore', 'educExpScore', 'chScore', 'nrmScore', 'regQualityScore', 'lraScore', 'busStartupScore', 'tradeScore', 'inflScore', 'fisPolScore', 'accessCreditScore', 'genderEconScore', 'girlsSecScore']"
01dda786-8fac-4ac3-ac4b-838a5378de62,Notices of Violation issued by the Department of Building Inspection,These records indicate the actual violations and comments by the inspector found during the inspection. The data should be sorted on the Complaint Number field and the Item Sequence Number field.  The user should be able to link this file with the Building Complaints dataset (https://data.sfgov.org/d/gm2e-bten) to get a more accurate picture of the violations.,Notices of Violation issued by the Department of Building Inspection (https://catalog.data.gov/dataset/01dda786-8fac-4ac3-ac4b-838a5378de62) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,code-violations,"[City of San Francisco,City of San Francisco,City of San Francisco,City of San Francisco]","[7653ac175bd2364314f125d643083de9d9bc829eb2cfde54897ab3b128146053.text.csv,cd5512baed0851243f617dc5d47d64c510295887c84f267a95ba192403cd288c.application.rdf+xml,8723da3b0e5997a28963c2d25c285374cd7d37a648badc26e680280ecc928177.application.json,e41b0922796b99308c8457bc42281a80d39c8aad17b6a1368b706d98a5643ce3.text.xml]","['address', 'rank', 'address', 'product', 'classification', 'rank', 'address', 'region', 'company', 'status', 'location', 'service', 'industry', 'description', 'description', 'area', 'weight', 'county', 'position']","['Complaint Number', 'Item Sequence Number', 'Date Filed', 'Block', 'Lot', 'Street Number', 'Street Name', 'Street Suffix', 'Unit', 'Status', 'Receiving Division', 'Assigned Division', 'NOV Category Description', 'Item', 'NOV Item Description', 'Neighborhoods - Analysis Boundaries', 'Supervisor District', 'Zipcode', 'Location']"
02846064-993a-46a0-9dfa-db3e2204595c,Patient survey (HCAHPS) - State,"A list of the state averages for the HCAHPS survey responses. HCAHPS is a national, standardized survey of hospital patients about their experiences during a recent inpatient hospital stay.",Patient survey (HCAHPS) - State (https://catalog.data.gov/dataset/02846064-993a-46a0-9dfa-db3e2204595c) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/),Centers for Medicare & Medicaid Services,"[hcahps,hospital-compare,patient-survey,patient-survey-results,quality,ratings,state-list]","[U.S. Department of Health & Human Services,U.S. Department of Health & Human Services,U.S. Department of Health & Human Services]","[050c01864357a8a28f6f0ac54b6a94746c32828e9e15e07b7c38ee424ddfca85.text.csv,b3dd2a0075d8c74fd6e3233fe0c0afa995ecf19d260112d14d35584d244c8aa6.application.rdf+xml,522b17766cb46abe8f7a9e723ee8a4a04ddc564a11faaeb669a1a10cf352e1c5.application.json]","['state', 'notes', 'address', 'notes', 'age', 'state', 'address', 'address']","['State', 'HCAHPS Question', 'HCAHPS Measure ID', 'HCAHPS Answer Description', 'HCAHPS Answer Percent', 'Footnote', 'Start Date', 'End Date']"
028b4ac5-d7ca-4ab3-b306-ceee73bac3b3,Blockfaces,"A. SUMMARY Blockface geography for the City of San Francisco (coincident with curb lines).

B. METHODOLOGY  Dataset created by multiple analysts over several years; various methodologies employed including manual drawing and use of offset tool and street centerline shapefile. Most recent methodology includes use of  the blockfaster tool.

C. UPDATE FREQUENCY  Updated frequently as this dataset is currently in development, as of June 2015. 

D. OTHER CRITICAL INFO  Attributes are in progress and unverified, except for SFPARK_ID.Some blockfaces are drawn only for portions of a given street length, as they were originally intended to show length of street where parking regulations were in effect. Currently being revised (June 2015).",Blockfaces (https://catalog.data.gov/dataset/028b4ac5-d7ca-4ab3-b306-ceee73bac3b3) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,"[blockface,blockfaces,right-of-way,side-of-street,streets]","[City of San Francisco,City of San Francisco,City of San Francisco,City of San Francisco]","[64a7faf543c7897a26c5bed3be8a8e9953a856d0c8c02509983fa1ca87e6b7ce.text.csv,4e9b46a9c2134126613ca91bc9b67dfb7f1a5739e5808e59f3b76ce9925ff1ad.application.rdf+xml,71817eb1c539f12d6244ab8ae6ecad42f2bdc42268394f92fd65279b574f8b4d.application.json,a407cc458d6c2dfe1f9fd0ed6c26a518adcdf747b48aa4e1059fe8297385a2b9.text.xml]","['address', 'area', 'address', 'code', 'address', 'region', 'region', 'address', 'address']","['NAME', 'POPUPINFO', 'SHAPE_LENG', 'STREET_NAM', 'BLOCKFACE_', 'SFPARK_ID', 'CNN_ID', 'GLOBALID', 'shape']"
0339c72e-dfb3-4863-bdb5-27c885c34752,SFEC Form 3600 - Board and Commission Member Behested Payment Payors,"Under San Francisco Campaign & Governmental Conduct Code Section 3.610, Members of City Boards and Commissions who are required to file a Form 700 are also required to file a Behested Payment report if they directly or indirectly request or solicit charitable contributions totaling $1,000 or more from any party, participant, or any agent of a party or participant involved in a proceeding regarding administrative enforcement, a license, a permit, or other entitlement for use before their Board or Commission. For more information visit www.sfethics.org.

This dataset  includes a parsed table of the payors reported on each filing.  Use the DocuSign ID to join this table with the parent table available here:  https://data.sfgov.org/City-Management-and-Ethics/SFEC-Form-3600-Board-And-Commission-Member-Beheste/59sr-386y",SFEC Form 3600 - Board and Commission Member Behested Payment Payors (https://catalog.data.gov/dataset/0339c72e-dfb3-4863-bdb5-27c885c34752) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),data.sfgov.org,[],"[City of San Francisco,City of San Francisco,City of San Francisco,City of San Francisco]","[dcd507c7532c94f665924aa190034457e8a70f4c21809ba4521990c96f5dc868.text.csv,9fd0edbb7ad39be02e9ab0ba3015ad1eabbd79cefaa80684cfb402e04f0b4413.application.rdf+xml,43c97695738f2f531331cd5ee66c0132f559adc26778e426c84845bed795f2ab.application.json,ca7a7ac0af0f89336e89d47529845d195d3f5154d5fccce3b15eb9e38ea7b3c4.text.xml]","['address', 'company', 'address', 'city', 'state', 'address', 'address', 'address', 'description', 'service']","['DocuSignID', 'PayorName', 'PayorAdrs', 'PayorCity', 'PayorSt', 'PayorZip', 'PmtDate', 'PmtAmt', 'PmtType', 'InKindDesc']"
03c6dd3c-32aa-406a-849d-217e95ed74eb,Los Angeles International Airport (LAX) - Object Locations,"GIS locations of items located at LAWA Campus'.
   Currently populated with defibrillator (Monthly)

Data is push daily, but not all datasets are updated daily
   http://www.lawa.org",Los Angeles International Airport (LAX) - Object Locations (https://catalog.data.gov/dataset/03c6dd3c-32aa-406a-849d-217e95ed74eb) is licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),data.lacity.org,lax-defibrillators-airport-emergency,"[City of Los Angeles,City of Los Angeles,City of Los Angeles,City of Los Angeles]","[9b26dfe822f979ac40f1eb0900aa5b1763fe14bd984a5f0f17142f92a97328f2.text.csv,89489a4819c416e0000a330e1870dda70f6898a89f87474a6a1369976c48152a.application.rdf+xml,9575a52d6b836ad9a4755129ce307cdc0f3af063380e5a07658745e6ff24a762.application.json,e60bf8c0dfb3e4a9ac5f735c9522b61db82934c70597f543164000cbb342eaf8.text.xml]","['artist', 'address', 'artist', 'position', 'position', 'artist', 'organisation', 'address', 'address', 'address']","['DataSet', 'ID', 'LocationName', 'Terminal', 'TerminalLevel', 'LocationType', 'Campus', 'DataExportDateTime', 'Lat', 'Long']"
03cd8855-572b-41c8-8efc-dc2950a12eab,City Jobs Hiring Data,This dataset reflects hire actions submitted to the Civil Service Department for classified positions. Hire actions include new employees hired since January of 2019. This data includes the position and requisition number hired for by date and department. Data is updated on a monthly basis.,City Jobs Hiring Data (https://catalog.data.gov/dataset/03cd8855-572b-41c8-8efc-dc2950a12eab) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/),Civil Service,"[city-jobs,civil-service,hires,new-employees]","[City of New Orleans,City of New Orleans,City of New Orleans,City of New Orleans]","[9c13c7dc2ff2abb11f186d93b89904c0ff08aa5dd53d56c80bc26cebd823f0cd.text.csv,02d344c8d84c2b265a35fb3d34f9b5271f892d85355d24414cae48261ee89aa5.application.rdf+xml,d00455863a882f40f2f3e4ff7d14030a40e6a0e919f4dad2ef5f6978973f0f5c.application.json,06ce60f81905c34f8a6a0a2d6c18396a6acc36a4e503d2e88afb9a3355452157.text.xml]","['year', 'position', 'company', 'weight', 'order', 'type', 'address', 'status']","['Start_Date', 'Job_Title', 'Department', 'Department_Code', 'Job_Term', 'List_Type', 'Req_Number', 'Appointment_Type']"
044ecae6-0c98-4963-8ac7-d3682e8af5db,Hartford Glossary,The glossary is being used for our checkbook Hartford website,Hartford Glossary (https://catalog.data.gov/dataset/044ecae6-0c98-4963-8ac7-d3682e8af5db) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/),data.hartford.gov,"[checkbook,financial,hartford]","[City of Hartford,City of Hartford,City of Hartford,City of Hartford]","[1c7a731f40593908c0a9b54642b7fc8f3694d2ada08369395f84ac7e4477f549.text.csv,3d6828d749f5228393dde5f4a690abfda8a6b592aefad108dc28d3f3385b1500.application.rdf+xml,9a5f7aed6eba30e9565b423f37b8fc61c26a6318bd48b4f7a109e363f0717680.application.json,b700ca148ec1dbd7faa6b20aad5670fdf61650f62cfe662efc2777ce72a39336.text.xml]","['address', 'organisation', 'description']","['Term Type', 'Term', 'Description']"
051bd125-1335-4ca7-8177-cfec82518e42,Code Enforcement Active Pipeline,"Please note that this data set contains Code Enforcement cases from May 12th, 2009 to present. For the purpose of analyzing active cases, please filter for Open on the first column, O/C. Cases are closed in when the in rem judgement is paid and violations are abated. Please see https://www.nola.gov/code-enforcement/ for more information.

Connected to http://blightstatus.nola.gov/.",Code Enforcement Active Pipeline (https://catalog.data.gov/dataset/051bd125-1335-4ca7-8177-cfec82518e42) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/),data.nola.gov,"[active,blightstatus,case,violation]","[City of New Orleans,City of New Orleans,City of New Orleans,City of New Orleans]","[b3325b6146a641b52630f74f25ac982df185719258b72f291686c0f33755054a.text.csv,56072ffff5614fa62756ab7153e810f7a1761f9c764d8bc5032d491d4407a32b.application.rdf+xml,6e1bdddd29a70571816442524fe11be6209a7cb74aa06648751c434c217c0f50.application.json,ea45b793f83ce9396a19219cd6c733980fd87f388a3eee1137ff62ec870061dd.text.xml]","['status', 'address', 'location', 'name', 'status', 'day', 'day', 'day', 'status', 'region', 'status', 'region', 'code', 'day', 'species', 'status', 'location', 'state', 'state', 'duration', 'position', 'position', 'position', 'address', 'day']","['O/C', 'CaseNo', 'Location', 'Stage', 'KeyStatus', 'StatDate', 'CaseFiled', 'InitInspection', 'InitInspResult', 'PrevHearingDate', 'PrevHearingResult', 'NextHearingDate', 'LastPermit', 'PermitFiling', 'PermitType', 'PermitStatus', 'GeoAddress', 'City', 'State', 'Zipcode', 'GeoPIN', 'XPos', 'YPos', 'CaseID', 'LastUpload']"
05230952-26f6-434a-b1a4-7cffbbd6c221,Earthquake Locations,"This layer has been compiled from various sources depicting the locations of earthquakes that have been confirmed to have occurred within the state of North Dakota.
   Constraints:
   Not to be used for navigation, for informational purposes only. See full disclaimer for more information.",Earthquake Locations (https://catalog.data.gov/dataset/05230952-26f6-434a-b1a4-7cffbbd6c221) is licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),Geological Survey,"[earthquake,environment,epicenters,geology,geoscience,location]",State of North Dakota,be57b92fab37462acf88b6c5b8a8966eb41580c97f3cb2e37046d82c4e149bc0.text.csv,"['rank', 'address', 'sales', 'address', 'weight', 'region', 'range', 'city', 'year']","['OBJECTID', 'LONGITUDE', 'LATITUDE', 'EVENTDATE', 'MAGNITUDE', 'INTENSITY', 'DEPTH', 'AREA', 'YEAR_OCCURRED']"
