index_set,field_set,query_id,query,nDCG@5,nDCG@10,nDCG@50,p@5,p@10,p@50,r@5,r@10,r@50,result,search_score,not_found,rel_docs
1,semantic_only,DS1-E-1057,year most children born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['28efe440-e247-43ca-bbfd-ca8341bd38e6', 'e4c4dec8-8071-4ca5-ab39-59cfa1d79aac', '7d9f7961-c598-410d-a3dd-34fd2facfdbc', 'd9ab8f30-516f-4c02-9286-970f5565d310', 'eaacbb8e-4ad0-49bf-972d-2b4b73680ee8', 'ccbf004b-0421-499b-b3d3-0c21d54039d7', '4571a635-e335-4e70-b629-2c72f361cc81', '9ca61c93-a2e5-4021-902b-d125a9dc5d08', '3095ade3-cfb1-4eca-a017-d749f5f2dd7a', '61d5936f-a051-4278-b18f-f660f83d4b8d', '67d48bda-4974-4952-ba55-194d6c4c100d', '89b6950e-1d6d-4dab-a98c-86754f39f38c', '0686a712-e2c6-4327-93db-112fec55fbbd', '07a54e72-d7d5-4aa7-ad29-e2c3b20587bb', '0b250ec8-24cb-4dfa-97f7-ea07a0ffc596', '1560c507-f481-4f83-a9e1-94f42cb34aab', '184e56e8-eb23-405f-aa47-4d896e745530', '1cf07054-8055-4120-9d79-eaa6a1b4e08f', '32ef6f6f-f01d-4987-a58d-b85867d34ab7', '33f82ef9-ba35-4c23-bc33-106891636729', '36c663d3-b1c2-4144-be5f-d20a54ecdd1b', '3ece57f8-d999-4825-adf9-64e07ed89b20', '555b8a34-a7fe-4975-9892-c77abc150808', '5920d309-11a2-43f9-b8c0-d7a09c765273', '5b2c3019-512c-4271-8484-01311171fa80', '5ba18645-987c-4705-9983-90fc19723545', '6c620039-8164-47a7-9709-2cc8dd5492c8', '6e2ad0b4-59f5-40a6-b854-007feda3a1d8', '6e7b7ef1-1b78-4379-8aca-bf2539b2e0a9', '7a0d431f-bedd-4e75-a64a-548b4bcf92dc', '7f74fb47-d080-4dcb-b238-3535d3d229df', '7fbb1321-b9c8-47f7-9f46-a2a647759627', '807ee24f-92ff-4df5-909a-61b1935d5127', '80f80d21-b331-4838-bb9a-0a58ecb21d3f', '901ddf8d-3abf-45d4-a61d-1989896e2c3d', '91bf2186-eb49-449e-b70f-a2a93b3420b1', '94fc8e3b-3ab2-469c-b583-43373cff26d3', 'c10dce5d-7b3a-453f-8c93-851ad96c69e5', 'c11b08b1-f904-4676-a6ff-3232fd42e91a', 'c5becb6e-9428-437e-adc2-0fc162575a2a', 'caa8ce5f-2d1a-4106-904d-dca1c82d23e4', 'cf0dd724-0028-4dbe-8657-7b22fb73c62d', 'dc78ac39-286b-4f07-b38b-4fe7d5623c29', 'e79eaabf-bf2d-4aef-91c3-a76d7e3df1e7', 'e85da966-42fe-4cc4-b5ac-c97a675d32bc', 'ed4d0bf4-6eed-4705-a4d2-a835b149186a', 'fa8cdd03-09ba-4444-9b59-0a2e81f786c3', 'fc258f92-8489-491d-b5cf-524509bf2b51', 'ae4ec401-9bef-4b13-85ac-fdb2cc799b64', '7dda2e54-a9fb-4f92-af20-ab97a5f54b16']","[4.2564797, 4.0856037, 4.0720606, 4.0720606, 4.0720606, 3.9600763, 3.7536225, 3.7536225, 3.658263, 3.658263, 3.658263, 3.658263, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.6258688, 3.5676284, 3.4813766]","[('0f5b0fb9-b42c-4060-81e1-36ee5d3adb3e', 1.0), ('1e68beae-4377-4091-9c50-ed5dd4d61a8d', 1.0), ('26add50e-32e3-4848-b21a-83cceada1478', 1.0), ('2f7ba6cc-1ee9-4fac-b27b-ba1365c5aa5b', 1.0), ('30156918-4daa-49b3-8ca4-904e5a5ab5f8', 2.0), ('5f87e58f-e9d5-4740-8b12-48d40a138e70', 1.0), ('90842e6c-8287-46ae-8d6b-7102d2e3e45c', 1.0), ('964b37fd-4c1a-4804-9c84-6941c67a9c2c', 1.0), ('ab6f0099-a350-4905-8308-1a4ea406c621', 1.0), ('b2fec698-9283-4a3d-abe8-504080ca7841', 1.0), ('c4c0d18d-b510-48b3-a1c1-69793f0540b0', 1.0), ('ecddd2ea-88b2-4e27-80cd-ce2dc97809d5', 1.0), ('094c4470-3c20-4498-94ae-759b3ac2483e', 1.0)]","[('0f5b0fb9-b42c-4060-81e1-36ee5d3adb3e', 1.0), ('1e68beae-4377-4091-9c50-ed5dd4d61a8d', 1.0), ('26add50e-32e3-4848-b21a-83cceada1478', 1.0), ('2f7ba6cc-1ee9-4fac-b27b-ba1365c5aa5b', 1.0), ('30156918-4daa-49b3-8ca4-904e5a5ab5f8', 2.0), ('5f87e58f-e9d5-4740-8b12-48d40a138e70', 1.0), ('90842e6c-8287-46ae-8d6b-7102d2e3e45c', 1.0), ('964b37fd-4c1a-4804-9c84-6941c67a9c2c', 1.0), ('ab6f0099-a350-4905-8308-1a4ea406c621', 1.0), ('b2fec698-9283-4a3d-abe8-504080ca7841', 1.0), ('c4c0d18d-b510-48b3-a1c1-69793f0540b0', 1.0), ('ecddd2ea-88b2-4e27-80cd-ce2dc97809d5', 1.0), ('094c4470-3c20-4498-94ae-759b3ac2483e', 1.0)]"
1,semantic_only,DS1-E-1058,correspondence course high schools age group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['b1efbf4b-747a-4bda-9a07-9a124e8ba03b', '5b111de8-efd5-4fab-b227-ce75ab72c865', '93a69c95-583b-427a-886c-7307a2611a8a', '3f3257b4-86bf-4122-9b46-ee690f8bca10', '059f8040-66bd-443c-a9de-749b0a41ceab', '9fbcfd86-7816-4f2e-b50a-d99715400df3', '000201bb-1991-4165-aef5-b4f3510dc744', '393ed839-6100-463c-8ffc-52482bba0150', '656d5925-0cd4-4c4f-beca-bfe0157349b2', 'cb499b74-fb98-45a4-9e91-1d9c25c59faa', '5df77c78-7695-4631-91ed-dfd3e025215f', '2c2dc55a-a9a2-4ff5-99b9-4a0ae2d8c00d', 'ae870c6f-876c-4d38-8db0-347e2c9ec370', '346f6e64-ee34-4143-b31a-2f903816b333', '68c31d08-13cd-4261-a567-258d7061e4c1', '3102b059-11c4-4b7b-bb1c-31f24d70b265', '90fd470c-4d51-4cbf-9f3d-82b61b6df448', 'db9bb4f3-38c2-4173-bfe4-51cb3f450f4f', '37f1921e-4d43-47e8-97ba-49125db5084d', 'fa59eec8-5073-4b63-b1fd-ff3f891d00d7', '05015f94-fe90-4845-937d-e514028914cb', '156bb22f-8c76-4284-b46b-e7a663be496d', '8c05360f-015c-46f5-9290-e60026b9b86c', 'da906731-35c7-4a8b-8547-79b739c7f7cc', '579261e5-5c44-44c5-a948-8c47c9e63f66', '71b0ced9-1b20-4842-801c-3aba767e0fcc', '8118cae0-9b48-45b3-98d5-e7da43dfbd4c', 'cc5e0119-2368-415b-8ce9-560a74ac32ee', 'ce592dce-6a3b-4245-9533-d2508e4877c6', 'dcdfe9a3-ce69-43a3-8e92-acbf6a210c39', 'f0eafc8f-5bb9-4d1c-809b-2b6f2c821856', '5d47718e-a421-44ea-8374-84ad8f6ff719', '1bc25632-76f2-4f8c-8e7b-ec190f417e2e', '2a3cc123-f9f6-4e1d-a03f-3e33056e5021', '36a83d21-e85b-4d47-81e2-881de67f8077', '3c1d0adb-f669-4794-a372-079e1332c6db', '68f6acb4-5706-44c5-b0b0-48a675ebe816', '8244b0e2-4be6-4b94-b6a5-73cb814c415a', '8ff7911a-df20-4b77-b0dd-bbeeba4be189', '9cd2160d-058f-4c4a-813c-44591c34d839', 'ae4af3ce-19d5-4037-9652-45fa6071d492', 'b0ee2b8f-91dc-49bf-acc6-27ff21f71fb2', 'd1442cd0-12c0-4413-8339-877d4004a998', 'dfc5f2d7-d3c3-49f1-9615-93c9348d8318', 'f8dd434f-d361-44a5-8be6-f3b2bf75e188', '609b49a4-bb27-4562-a670-97dbbe40e80c', 'de6a28d1-da08-4c07-af1b-89590b00d0a5', '5f4a4751-efe9-4231-9ed8-68ee548d5932', '546865d1-0049-4513-a024-1ac9ba52d934', '9c611a10-559b-4c59-855f-3349618b2783']","[3.8855186, 3.8774123, 3.859209, 3.804313, 3.7868826, 3.7809725, 3.4959183, 3.3984885, 3.3984885, 3.3984885, 3.3304145, 3.3267226, 3.281993, 3.276828, 3.2389958, 3.1813984, 3.1813984, 3.1813984, 3.1432838, 3.114065, 3.100576, 3.100576, 3.100576, 3.100576, 3.07312, 3.07312, 3.07312, 3.07312, 3.07312, 3.07312, 3.07312, 3.0691018, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.9257796, 2.8221931, 2.8221931, 2.8145638, 2.7919211, 2.7919211]","[('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('0c3900b4-3b8e-4421-bf49-b21dc7f7a2a1', 1.0), ('1a2fc880-f45b-4e64-b322-9bc575c7c27b', 1.0), ('74df254d-193e-4de7-aaf4-0d5f5b306e84', 1.0), ('8aee3713-f585-4b0a-a71e-c27561da477b', 1.0), ('af93af04-4974-4c99-9d58-7dcf7f19998a', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0)]","[('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('0c3900b4-3b8e-4421-bf49-b21dc7f7a2a1', 1.0), ('1a2fc880-f45b-4e64-b322-9bc575c7c27b', 1.0), ('74df254d-193e-4de7-aaf4-0d5f5b306e84', 1.0), ('8aee3713-f585-4b0a-a71e-c27561da477b', 1.0), ('af93af04-4974-4c99-9d58-7dcf7f19998a', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0)]"
1,semantic_only,DS1-E-1059,common cause death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('0cbb09dc-4012-4f18-900e-6d746bfc10d3', 1.0), ('29a1785b-2db6-4646-bdd6-09279b48a25f', 1.0), ('2c7f847e-d06a-4c93-ba4c-55f0fa91cad2', 2.0), ('2d101a72-3b4d-4bb6-95dc-0e5bc7d9ebb5', 1.0), ('3548b49b-0173-4724-868d-722fe61d39c6', 2.0), ('3e23114a-2657-4880-8add-f3c24425f937', 1.0), ('3e8265ac-c8d6-476e-a35d-511e3a54b2c0', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 2.0), ('45bdf39d-cf6d-43d0-bc15-0a808d872601', 1.0), ('51c6a05f-da64-46d8-b675-100a685a7d2b', 2.0), ('59195903-e028-4280-8177-fc792d6e719a', 1.0), ('61d5936f-a051-4278-b18f-f660f83d4b8d', 1.0), ('8a7efb20-a580-4777-930d-6ead7fac2849', 1.0), ('c44cc582-d650-4b9f-83d2-95f303ebe9f5', 2.0), ('cff74d25-b955-4a16-810c-9c909c9e3f9f', 2.0), ('e85da966-42fe-4cc4-b5ac-c97a675d32bc', 1.0), ('f0c4c306-b397-4bac-8e01-db9cd5422443', 1.0), ('f359e457-7d8c-46ee-876a-abb5340e1168', 1.0)]","[('0cbb09dc-4012-4f18-900e-6d746bfc10d3', 1.0), ('29a1785b-2db6-4646-bdd6-09279b48a25f', 1.0), ('2c7f847e-d06a-4c93-ba4c-55f0fa91cad2', 2.0), ('2d101a72-3b4d-4bb6-95dc-0e5bc7d9ebb5', 1.0), ('3548b49b-0173-4724-868d-722fe61d39c6', 2.0), ('3e23114a-2657-4880-8add-f3c24425f937', 1.0), ('3e8265ac-c8d6-476e-a35d-511e3a54b2c0', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 2.0), ('45bdf39d-cf6d-43d0-bc15-0a808d872601', 1.0), ('51c6a05f-da64-46d8-b675-100a685a7d2b', 2.0), ('59195903-e028-4280-8177-fc792d6e719a', 1.0), ('61d5936f-a051-4278-b18f-f660f83d4b8d', 1.0), ('8a7efb20-a580-4777-930d-6ead7fac2849', 1.0), ('c44cc582-d650-4b9f-83d2-95f303ebe9f5', 2.0), ('cff74d25-b955-4a16-810c-9c909c9e3f9f', 2.0), ('e85da966-42fe-4cc4-b5ac-c97a675d32bc', 1.0), ('f0c4c306-b397-4bac-8e01-db9cd5422443', 1.0), ('f359e457-7d8c-46ee-876a-abb5340e1168', 1.0)]"
1,semantic_only,DS1-E-1060,outside state work arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['080afbda-1287-4d56-892f-5e7cccd79adf', '75b2f0dc-ed03-454a-b02d-951da90c91c1', '7a00f1b4-2c8c-4033-bd86-4d38440d7002', '84338870-e11b-4c04-9068-6f54ff55daa4', '8efe6e2f-8aab-493e-8b9d-cf3b3f1036e6', 'dcffcb82-eeef-40f8-b979-371f3939cee9', '9e61b029-aad9-4c8d-9414-963e29300f93', '4c944eff-416f-4597-abbf-4a1bc5848157', '8993ec5a-0bad-4ef2-b2c6-b785f75d6787', 'd980fb9c-934c-4a24-9420-a7b268101e5f', '5a28e284-184a-4952-8bc4-38b049637de0', '74944457-81c9-412b-b8d6-ca67f9d6813a', 'af46683f-fcaa-4da3-afbd-d0c0c0c39bdb', '4405b61b-7126-4721-a4ad-a46d76908a7a', '470074e6-ede7-47ea-85c3-f9b95faf33c5', '5d77116d-de11-4d25-8d81-bae9e9860ed4', '6295ae87-bc37-4de2-9253-9663ad24d779', '78af7266-6247-4ca5-ac57-b691265ad721', 'd7f623cc-913f-44a7-8fd0-9d041f5ded4d', 'd38911e6-c27d-476a-af61-bb644c92edd1', '38636c99-5604-4978-99b9-3b51ff43130d', '83c60dbd-6a47-4817-b59e-a5e268f6b0a4', 'a8bb1cce-0510-4a74-9f75-f939024d5efb', 'b2a7ab57-3001-497a-841b-d87c5f27ef63', 'c5fd0e5f-4fbd-438f-ae59-b6a57cc6f4ba', '9109c881-bb59-42b4-a96f-a7c36be90d9b', '8a241219-5ea2-4424-83fe-fa3676fa226f', 'e2587f4d-9764-4857-8779-1a809233636f', '193c5d6e-51b7-4397-a282-03b10f03b3a6', '4d7d6b90-70d5-43b6-92a0-8dcb394874c9', '566fd94c-ed18-49fb-b03a-ede41b9a31d6', '631839c7-c46e-4179-a9c2-090b663388ab', 'e1b20741-d2a9-49d8-85cc-643efab8116c', 'f0d8cabb-ba67-4e2b-8931-c911236bda09', '60cb7f3f-5599-4dac-a282-04bd85292e95', '857c01f7-5694-42fc-b324-3e2d23500aa7', 'b01fbe3f-9184-4135-b6a6-501014ae4eb5', 'bf9e8b5c-4c8e-49d8-93ad-4bcf0ee34f36', 'd4bd3602-b291-4cc8-a78d-2440719b4aeb', 'd9d2cc43-2ab2-4ad1-94a4-762da674ccd3', 'cea52d1c-185d-494c-a207-2b6b396d42a5', '6d824794-0798-425c-8fd2-eeae698b0a95', '66783392-4d2d-4b85-838d-e35a92bfd92d', '869df106-68cf-4476-aff7-540d6af82df7', '98a25cba-7459-41cd-96a3-fd70d84df39a', 'a09f95ef-f693-4f32-8df9-f42abc112b20', 'de6a28d1-da08-4c07-af1b-89590b00d0a5', 'ec47a963-9e23-4f13-b35d-33a261707515', '0ab89201-1f8b-4d73-b9bd-58f0fd8b8012', '2171c273-9c84-4f47-8e9b-371db1af45b6']","[2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0279315, 2.0260196, 2.0260196, 2.0260196, 2.0221798, 2.0214467, 2.0214467, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0177674, 2.0131695, 2.0131695, 2.0131695, 2.0131695, 2.0131695, 2.0044777, 2.004239, 2.0022383, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9953877, 1.9907393, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9771879, 1.9771879]","[('04d48296-8f01-4ab9-9c3c-428f2496d441', 1.0), ('2b7087a5-acd6-4f21-9a4e-1eef0409d8a5', 1.0), ('83ca88f6-22f7-4c33-a88e-d2af9f6b9396', 1.0), ('c694ce5e-f565-4a2e-bf80-7d7320dc1a97', 1.0)]","[('04d48296-8f01-4ab9-9c3c-428f2496d441', 1.0), ('2b7087a5-acd6-4f21-9a4e-1eef0409d8a5', 1.0), ('83ca88f6-22f7-4c33-a88e-d2af9f6b9396', 1.0), ('c694ce5e-f565-4a2e-bf80-7d7320dc1a97', 1.0)]"
1,semantic_only,DS1-E-1061,number condominiums by state,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['080afbda-1287-4d56-892f-5e7cccd79adf', '75b2f0dc-ed03-454a-b02d-951da90c91c1', '7a00f1b4-2c8c-4033-bd86-4d38440d7002', '84338870-e11b-4c04-9068-6f54ff55daa4', '8efe6e2f-8aab-493e-8b9d-cf3b3f1036e6', 'dcffcb82-eeef-40f8-b979-371f3939cee9', '9e61b029-aad9-4c8d-9414-963e29300f93', '4c944eff-416f-4597-abbf-4a1bc5848157', '8993ec5a-0bad-4ef2-b2c6-b785f75d6787', 'd980fb9c-934c-4a24-9420-a7b268101e5f', '5a28e284-184a-4952-8bc4-38b049637de0', '74944457-81c9-412b-b8d6-ca67f9d6813a', 'af46683f-fcaa-4da3-afbd-d0c0c0c39bdb', '4405b61b-7126-4721-a4ad-a46d76908a7a', '470074e6-ede7-47ea-85c3-f9b95faf33c5', '5d77116d-de11-4d25-8d81-bae9e9860ed4', '6295ae87-bc37-4de2-9253-9663ad24d779', '78af7266-6247-4ca5-ac57-b691265ad721', 'd7f623cc-913f-44a7-8fd0-9d041f5ded4d', 'd38911e6-c27d-476a-af61-bb644c92edd1', '38636c99-5604-4978-99b9-3b51ff43130d', '83c60dbd-6a47-4817-b59e-a5e268f6b0a4', 'a8bb1cce-0510-4a74-9f75-f939024d5efb', 'b2a7ab57-3001-497a-841b-d87c5f27ef63', 'c5fd0e5f-4fbd-438f-ae59-b6a57cc6f4ba', '9109c881-bb59-42b4-a96f-a7c36be90d9b', '8a241219-5ea2-4424-83fe-fa3676fa226f', 'e2587f4d-9764-4857-8779-1a809233636f', '193c5d6e-51b7-4397-a282-03b10f03b3a6', '4d7d6b90-70d5-43b6-92a0-8dcb394874c9', '566fd94c-ed18-49fb-b03a-ede41b9a31d6', '631839c7-c46e-4179-a9c2-090b663388ab', 'e1b20741-d2a9-49d8-85cc-643efab8116c', 'f0d8cabb-ba67-4e2b-8931-c911236bda09', '60cb7f3f-5599-4dac-a282-04bd85292e95', '857c01f7-5694-42fc-b324-3e2d23500aa7', 'b01fbe3f-9184-4135-b6a6-501014ae4eb5', 'bf9e8b5c-4c8e-49d8-93ad-4bcf0ee34f36', 'd4bd3602-b291-4cc8-a78d-2440719b4aeb', 'd9d2cc43-2ab2-4ad1-94a4-762da674ccd3', 'cea52d1c-185d-494c-a207-2b6b396d42a5', '6d824794-0798-425c-8fd2-eeae698b0a95', '66783392-4d2d-4b85-838d-e35a92bfd92d', '869df106-68cf-4476-aff7-540d6af82df7', '98a25cba-7459-41cd-96a3-fd70d84df39a', 'a09f95ef-f693-4f32-8df9-f42abc112b20', 'de6a28d1-da08-4c07-af1b-89590b00d0a5', 'ec47a963-9e23-4f13-b35d-33a261707515', '0ab89201-1f8b-4d73-b9bd-58f0fd8b8012', '2171c273-9c84-4f47-8e9b-371db1af45b6']","[2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0373986, 2.0279315, 2.0260196, 2.0260196, 2.0260196, 2.0221798, 2.0214467, 2.0214467, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0180292, 2.0177674, 2.0131695, 2.0131695, 2.0131695, 2.0131695, 2.0131695, 2.0044777, 2.004239, 2.0022383, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9994437, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9985436, 1.9953877, 1.9907393, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9817464, 1.9771879, 1.9771879]","[('03e45d98-aa3a-4884-8606-f541bcbf7de7', 1.0), ('8ce7caae-6e15-43a5-99c0-e514fe89c921', 1.0)]","[('03e45d98-aa3a-4884-8606-f541bcbf7de7', 1.0), ('8ce7caae-6e15-43a5-99c0-e514fe89c921', 1.0)]"
1,semantic_only,DS1-E-1062,students growing up abroad in us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0)]","[('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0)]"
1,semantic_only,DS1-E-1064,embezzlement lost properties arrest rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('25f934d3-6aaa-4cc3-b12b-1e9a3ca97212', 1.0), ('61f52d6d-d66f-4293-83d2-db97d45e1f8c', 1.0), ('6345716f-b392-4860-b7aa-8c656ca9df8f', 1.0), ('dc064b92-0be2-4528-b0df-c194b7eccf04', 1.0)]","[('25f934d3-6aaa-4cc3-b12b-1e9a3ca97212', 1.0), ('61f52d6d-d66f-4293-83d2-db97d45e1f8c', 1.0), ('6345716f-b392-4860-b7aa-8c656ca9df8f', 1.0), ('dc064b92-0be2-4528-b0df-c194b7eccf04', 1.0)]"
1,semantic_only,DS1-E-1065,number underage people united states,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('579261e5-5c44-44c5-a948-8c47c9e63f66', 1.0), ('8f0c5c2c-9bf1-4c6c-a252-25a2b5864ec2', 1.0), ('a125afde-c1f0-4c91-b031-167a03aa2a76', 1.0), ('60f47029-07aa-44bc-b014-e82ad2b6913f', 1.0)]","[('579261e5-5c44-44c5-a948-8c47c9e63f66', 1.0), ('8f0c5c2c-9bf1-4c6c-a252-25a2b5864ec2', 1.0), ('a125afde-c1f0-4c91-b031-167a03aa2a76', 1.0), ('60f47029-07aa-44bc-b014-e82ad2b6913f', 1.0)]"
1,semantic_only,DS1-E-1066,midwest convenience department stores floor space,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('5b6df2f7-2bde-4b0e-a42b-5fbd07faa787', 1.0), ('60927b02-fbaa-410a-9ba7-ea21b0d60760', 1.0), ('758c9e76-b7cc-4e30-a10a-14ff7975e559', 1.0), ('d1338004-9142-4e86-a654-807b474ec224', 1.0)]","[('5b6df2f7-2bde-4b0e-a42b-5fbd07faa787', 1.0), ('60927b02-fbaa-410a-9ba7-ea21b0d60760', 1.0), ('758c9e76-b7cc-4e30-a10a-14ff7975e559', 1.0), ('d1338004-9142-4e86-a654-807b474ec224', 1.0)]"
1,semantic_only,DS1-E-1067,cause of death trauma patients,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('0ca7a156-b9e0-4b32-8246-18dc62c682c3', 1.0), ('0cbb09dc-4012-4f18-900e-6d746bfc10d3', 1.0), ('29a1785b-2db6-4646-bdd6-09279b48a25f', 1.0), ('2c7f847e-d06a-4c93-ba4c-55f0fa91cad2', 1.0), ('2cb74d71-e518-4819-a075-c75747361127', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 1.0), ('44ce392f-8baa-40fa-b3cd-fc4d80afbc09', 2.0), ('45bdf39d-cf6d-43d0-bc15-0a808d872601', 1.0), ('59195903-e028-4280-8177-fc792d6e719a', 1.0), ('61d5936f-a051-4278-b18f-f660f83d4b8d', 1.0), ('7bb37592-47fe-4f69-b8b9-2321f7d35258', 1.0), ('8a7efb20-a580-4777-930d-6ead7fac2849', 1.0), ('9c2c0aff-1149-462e-b243-4a2b783cc26d', 1.0), ('c44cc582-d650-4b9f-83d2-95f303ebe9f5', 1.0), ('cff74d25-b955-4a16-810c-9c909c9e3f9f', 1.0), ('dc62f2f0-07c1-440f-badb-1a9f87088336', 1.0), ('e85da966-42fe-4cc4-b5ac-c97a675d32bc', 1.0), ('f0c4c306-b397-4bac-8e01-db9cd5422443', 1.0), ('f402cf1f-50f3-4463-ae1f-9b9681396dfd', 1.0), ('6f740777-00c3-48a2-9b12-5a525aecf789', 1.0), ('8f8cdf9c-1048-4cbf-a826-d175c5853313', 1.0), ('a69c43cd-7374-4049-a0ae-cb283d3e6b0a', 1.0)]","[('0ca7a156-b9e0-4b32-8246-18dc62c682c3', 1.0), ('0cbb09dc-4012-4f18-900e-6d746bfc10d3', 1.0), ('29a1785b-2db6-4646-bdd6-09279b48a25f', 1.0), ('2c7f847e-d06a-4c93-ba4c-55f0fa91cad2', 1.0), ('2cb74d71-e518-4819-a075-c75747361127', 1.0), ('3fd8159c-1043-4ac5-b030-547c998c3bcc', 1.0), ('44ce392f-8baa-40fa-b3cd-fc4d80afbc09', 2.0), ('45bdf39d-cf6d-43d0-bc15-0a808d872601', 1.0), ('59195903-e028-4280-8177-fc792d6e719a', 1.0), ('61d5936f-a051-4278-b18f-f660f83d4b8d', 1.0), ('7bb37592-47fe-4f69-b8b9-2321f7d35258', 1.0), ('8a7efb20-a580-4777-930d-6ead7fac2849', 1.0), ('9c2c0aff-1149-462e-b243-4a2b783cc26d', 1.0), ('c44cc582-d650-4b9f-83d2-95f303ebe9f5', 1.0), ('cff74d25-b955-4a16-810c-9c909c9e3f9f', 1.0), ('dc62f2f0-07c1-440f-badb-1a9f87088336', 1.0), ('e85da966-42fe-4cc4-b5ac-c97a675d32bc', 1.0), ('f0c4c306-b397-4bac-8e01-db9cd5422443', 1.0), ('f402cf1f-50f3-4463-ae1f-9b9681396dfd', 1.0), ('6f740777-00c3-48a2-9b12-5a525aecf789', 1.0), ('8f8cdf9c-1048-4cbf-a826-d175c5853313', 1.0), ('a69c43cd-7374-4049-a0ae-cb283d3e6b0a', 1.0)]"
1,semantic_only,DS1-E-1068,university enrollment rate us,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('000f1c44-a0b8-402f-8d4b-a4b66dfb7734', 1.0), ('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('0c3900b4-3b8e-4421-bf49-b21dc7f7a2a1', 1.0), ('74df254d-193e-4de7-aaf4-0d5f5b306e84', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0), ('fdb6f7eb-8076-423d-a09c-7c439e64866a', 1.0)]","[('000f1c44-a0b8-402f-8d4b-a4b66dfb7734', 1.0), ('06aede0a-6b2f-44f2-b8e6-20a0fba9460b', 1.0), ('0c3900b4-3b8e-4421-bf49-b21dc7f7a2a1', 1.0), ('74df254d-193e-4de7-aaf4-0d5f5b306e84', 1.0), ('c219f4cf-30f4-4ca1-b3a6-7a55f5a95c52', 1.0), ('fdb6f7eb-8076-423d-a09c-7c439e64866a', 1.0)]"
1,semantic_only,DS1-E-1069,cost of bread vs cost of rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],"[('86bbac1e-b014-4e09-b415-dae14c813005', 1.0)]","[('86bbac1e-b014-4e09-b415-dae14c813005', 1.0)]"
