File Name: JornadaStudy_086_smes_plant_cover_line_data.csv    Last Update: 03/27/2012    By: John P. Anderson
File header updated by Ken Ramsey on 01/23/2013.

Dataset: SMES vegetation line intercept data [Dataset ID: DSL2006014]
Project: Small Mammal Exclosure Study [Project ID: PRL2006022]

date    - Date data was collected [mm/dd/yyyy]
"site    - Site location code [C=Creosotebush, G=Grassland]"
block   - Block Number [1-4]
plot    - Plot number [1-4]
"treatment - Treatment type [C=Control, R=Rodent Exclosuer, L=Laghmorph"
"          Exclosure, B=Bovine Exclosure"
"line    - Line number [Begins at quad 1,3,and 5]"
"spp - Species Code, see SMESSPP.LST for complete species code"
          listing.
intercept   - Distance from beginning of line (0 cm) to beginning of
          perennial species intercept along tape (cm)
id      - Analog cassette tape label
comment_code - Comment code (0=No comment / 1=See data history log)
keyfield - spatial primary key field (specific to Jornada Information Management System [JIMS])
datasetid - old dataset identifier (specific to JIMS)
"POINT_X - x spatial coodinate [NEED COORDINATE SYSTEM, DATUM, PROJECTION SYSTEM, ...] (specific to JIMS)"
"POINT_Y -  y spatial coodinate [NEED COORDINATE SYSTEM, DATUM, PROJECTION SYSTEM, ...] (specific to JIMS)"
table_id - data table id (specific to JIMS)
layer_id - spatial layer id (specific to JIMS)

date,site,block,plot,treatment,line,spp,intercept,id,comment_code,keyfield,datasetid,POINT_X,POINT_Y,table_id,layer_id
11/08/1995,G,2,4,R,5,SOIL,2590,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,BOER,2600,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,SOIL,2615,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,LEFE,2630,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,SOIL,2635,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,BOER,2740,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,SOIL,2820,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,ZIGR,2830,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,SOIL,2835,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,2,4,R,5,END,2895,SMXVLF95.JA1,0,G245,DSL2006014,-106.8600199,32.59599734,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,0,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,ARPA,105,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,GUSAD,110,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,155,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,CAJA,515,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,525,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SPSPD,690,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,705,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SPSPD,760,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,770,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,820,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,845,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,865,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,875,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,900,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,905,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,975,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1010,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1030,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1070,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1080,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1090,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1195,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1200,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1220,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1305,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1365,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,1370,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1400,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1410,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1445,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1470,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,1495,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1530,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1560,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1570,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1595,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1610,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1670,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1705,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SPSPD,1720,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1740,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1790,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1835,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1850,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1890,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,1930,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,1955,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2015,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2065,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2105,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2140,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2180,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,2190,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2195,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2230,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2285,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2335,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2345,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2355,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2360,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2370,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2390,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2435,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2495,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2580,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2730,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,2760,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2770,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,2805,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2820,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOERD,2830,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,BOER,2855,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,SOIL,2875,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,1,END,2900,SMXVLF95.JA1,0,G341,DSL2006014,-106.8577267,32.59455364,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,0,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,150,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SPFL,165,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,185,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,315,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,370,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,405,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,415,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,470,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,490,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,515,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,545,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,600,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,705,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,725,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,750,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,765,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,775,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,780,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,810,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,1120,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1125,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SPSPD,1230,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,YUEL,1235,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1300,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SPSPD,1365,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1385,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,PRGL,1555,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1560,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,PRGL,1580,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1595,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,PRGL,1610,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1615,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,PRGL,1620,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1650,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,PRGL,1660,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1690,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,1750,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1775,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,1800,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1805,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,1890,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,1945,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,2070,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2095,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SPSPD,2100,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2110,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,PRGL,2160,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,2295,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2300,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SPFL,2535,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2540,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,2630,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2640,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOER,2690,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2720,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,ARPA,2740,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2750,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,2765,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2770,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,2785,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2800,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,2830,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,SOIL,2840,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,BOERD,2895,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,3,END,2900,SMXVLF95.JA1,0,G343,DSL2006014,-106.8576169,32.59450223,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,0,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SPSP,370,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,385,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SPSP,410,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,415,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SPSP,640,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,645,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,ARPU,705,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,715,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,BOER,740,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,750,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,BOER,815,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,900,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,BOER,1075,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,1085,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,BOER,1110,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,1175,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,BOER,1195,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,SOIL,1215,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
11/08/1995,G,3,4,C,5,BOERD,1275,SMXVLF95.JA1,0,G345,DSL2006014,-106.8575127,32.59444982,100-086-1.1,210-086-1.1
