countryName,indicatorName,dataYear,dataValue,displayValue,dataPR,dataSE
"Moldova, Republic of","Regulatory Quality","2014","0.39","0.39","0.925925925925926","0.1773777306079865"
"Moldova, Republic of","Regulatory Quality","2015","0.34","0.34","0.851851851851852","0.1732876598834992"
"Moldova, Republic of","Rule of Law","2010","0.08","0.08","0.555555555555556","0.1351986229419708"
"Moldova, Republic of","Rule of Law","2011","0.07","0.07","0.592592592592593","0.1309167742729187"
"Moldova, Republic of","Rule of Law","2012","0.10","0.10","0.62962962962963","0.1274140030145645"
"Moldova, Republic of","Rule of Law","2013","0.01","0.01","0.555555555555556","0.1303372681140900"
"Moldova, Republic of","Rule of Law","2014","0.05","0.05","0.62962962962963","0.1374332606792450"
"Moldova, Republic of","Rule of Law","2015","-0.03","-0.03","0.444444444444444","0.1390738785266876"
"Moldova, Republic of","Trade Policy","2012","80","80","",""
"Moldova, Republic of","Trade Policy","2013","80.1","80.1","",""
"Moldova, Republic of","Trade Policy","2014","79.8","79.8","",""
"Moldova, Republic of","Trade Policy","2015","73.6","73.6","",""
"Moldova, Republic of","Trade Policy","2016","80","80","0.62962962962963",""
"Mongolia","Access to Credit ","2012","54","54","",""
"Mongolia","Access to Credit ","2013","56","56","",""
"Mongolia","Access to Credit ","2014","56","56","",""
"Mongolia","Access to Credit ","2015","62","62","",""
"Mongolia","Access to Credit ","2016","62","62","0.592592592592593",""
"Mongolia","Business Start-Up ","2012","0.9874514","0.987","",""
"Mongolia","Business Start-Up ","2013","0.972209","0.972","",""
"Mongolia","Business Start-Up ","2014","0.960991","0.961","",""
"Mongolia","Business Start-Up ","2015","0.9785962","0.979","",""
"Mongolia","Business Start-Up ","2016","0.986280199845714","0.986","0.888888888888889",""
"Mongolia","Child Health","2011","72.23105700","72.2","0.230769230769231",""
"Mongolia","Child Health","2012","72.23105700","72.2","0.230769230769231",""
"Mongolia","Child Health","2013","72.23105700","72.2","0.230769230769231",""
"Mongolia","Child Health","2014","72.23105700","72.2","0.230769230769231",""
"Mongolia","Child Health","2015","72.23105700","72.2","0.222222222222222",""
"Mongolia","Child Health","2016","72.23105700","72.2","0.222222222222222",""
"Mongolia","Civil Liberties","2010","50","50","0.888888888888889",""
"Mongolia","Civil Liberties","2011","50","50","0.888888888888889",""
"Mongolia","Civil Liberties","2012","50","50","0.888888888888889",""
"Mongolia","Civil Liberties","2013","50","50","0.888888888888889",""
"Mongolia","Civil Liberties","2014","50","50","0.888888888888889",""
"Mongolia","Civil Liberties","2015","50","50","0.888888888888889",""
"Mongolia","Control of Corruption","2010","-0.22","-0.22","0.296296296296296","0.1604343652725220"
"Mongolia","Control of Corruption","2011","-0.11","-0.11","0.296296296296296","0.1577138900756836"
"Mongolia","Control of Corruption","2012","0.01","0.01","0.518518518518518","0.1426682472229004"
"Mongolia","Control of Corruption","2013","-0.01","-0.01","0.481481481481481","0.1469016075134277"
"Mongolia","Control of Corruption","2014","-0.02","-0.02","0.444444444444444","0.1466508656740189"
"Mongolia","Control of Corruption","2015","-0.02","-0.02","0.407407407407407","0.1325357854366303"
"Mongolia","Fiscal Policy","2010","-2.23266666666667","-2.2","0.481481481481481",""
"Mongolia","Fiscal Policy","2011","-2.52533333333333","-2.5","0.555555555555556",""
"Mongolia","Fiscal Policy","2012","-4.22633333333333","-4.2","0.259259259259259",""
"Mongolia","Fiscal Policy","2013","-7.332","-7.3","0.0740740740740741",""
"Mongolia","Fiscal Policy","2014","-9.67733333333333","-9.7","0.037037037037037",""
"Mongolia","Fiscal Policy","2015","-9.408","-9.4","0.037037037037037",""
"Mongolia","Freedom of Information","2012","33","33","",""
"Mongolia","Freedom of Information","2013","33","33","",""
"Mongolia","Freedom of Information","2014","33","33","",""
"Mongolia","Freedom of Information","2015","33","33","",""
"Mongolia","Freedom of Information","2016","33","33","0.740740740740741",""
"Mongolia","Gender in the Economy","2010","0","0","1",""
"Mongolia","Gender in the Economy","2011","0","0","1",""
"Mongolia","Gender in the Economy","2012","0","0","1",""
"Mongolia","Gender in the Economy","2013","0","0","1",""
"Mongolia","Gender in the Economy","2014","0","0","1",""
"Mongolia","Gender in the Economy","2015","0","0","1",""
"Mongolia","Gender in the Economy","2016","0","0","1",""
"Mongolia","Girls' Pri Edu Completion Rate (LIC only)","2011","","","",""
"Mongolia","Girls' Pri Edu Completion Rate (LIC only)","2012","","","",""
"Mongolia","Girls' Pri Edu Completion Rate (LIC only)","2013","","","",""
"Mongolia","Girls' Pri Edu Completion Rate (LIC only)","2014","108.2","108.2","0.869565217391304",""
"Mongolia","Girls' Pri Edu Completion Rate (LIC only)","2015","108.2","108.2","0.869565217391304",""
"Mongolia","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","94.1","94.1","0.619047619047619",""
"Mongolia","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","94.1","94.1","0.608695652173913",""
"Mongolia","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","94.1","94.1","0.565217391304348",""
"Mongolia","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","95.2","95.2","0.48",""
"Mongolia","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","95.2","95.2","0.48",""
"Mongolia","Government Effectiveness","2010","-0.13","-0.13","0.407407407407407","0.19154159724712370"
"Mongolia","Government Effectiveness","2011","-0.10","-0.10","0.37037037037037","0.19156436622142790"
"Mongolia","Government Effectiveness","2012","-0.24","-0.24","0.296296296296296","0.19394406676292420"
"Mongolia","Government Effectiveness","2013","-0.15","-0.15","0.37037037037037","0.19091834127902990"
"Mongolia","Government Effectiveness","2014","-0.03","-0.03","0.444444444444444","0.20999601483345030"
"Mongolia","Government Effectiveness","2015","0.01","0.01","0.555555555555556","0.19377422332763670"
"Mongolia","Health Expenditures","2009","2.77","2.77","0.444444444444444",""
"Mongolia","Health Expenditures","2010","2.65","2.65","0.37037037037037",""
"Mongolia","Health Expenditures","2011","2.6","2.6","0.37037037037037",""
"Mongolia","Health Expenditures","2012","2.26","2.26","0.296296296296296",""
"Mongolia","Health Expenditures","2013","2.21","2.21","0.259259259259259",""
"Mongolia","Health Expenditures","2014","2.62","2.62","0.37037037037037",""
"Mongolia","Immunization Rates","2010","96.5","96.5","0.730769230769231",""
"Mongolia","Immunization Rates","2011","98.5","98.5","0.884615384615385",""
"Mongolia","Immunization Rates","2012","99","99.0","1",""
"Mongolia","Immunization Rates","2013","97.5","97.5","0.884615384615385",""
"Mongolia","Immunization Rates","2014","98.5","98.5","0.888888888888889",""
"Mongolia","Immunization Rates","2015","98.5","98.5","0.851851851851852",""
"Mongolia","Inflation","2010","10.2","10.2","0.111111111111111",""
"Mongolia","Inflation","2011","7.7","7.7","0.296296296296296",""
"Mongolia","Inflation","2012","15.0","15","0",""
"Mongolia","Inflation","2013","8.6","8.6","0.074074074074074",""
"Mongolia","Inflation","2014","12.9","12.9","0",""
"Mongolia","Inflation","2015","5.9","5.9","0.296296296296296",""
"Mongolia","Land Rights and Access","2012","0.7023504","0.7","",""
"Mongolia","Land Rights and Access","2013","0.7026112","0.7","",""
"Mongolia","Land Rights and Access","2014","0.7027395","0.7","",""
"Mongolia","Land Rights and Access","2015","0.7400395","0.74","",""
"Mongolia","Land Rights and Access","2016","0.680261715195791","0.68","0.125",""
"Mongolia","Natural Resource Protection","2011","100","100","1",""
"Mongolia","Natural Resource Protection","2012","74.975101026","75","0.555555555555556",""
"Mongolia","Natural Resource Protection","2013","77.482491076","77.5","0.555555555555556",""
"Mongolia","Natural Resource Protection","2014","77.482491076","77.5","0.518518518518518",""
"Mongolia","Natural Resource Protection","2015","77.482491076","77.5","0.518518518518518",""
"Mongolia","Natural Resource Protection","2016","77.482491076","77.5","0.518518518518518",""
"Mongolia","Political Rights","2010","35","35","0.888888888888889",""
"Mongolia","Political Rights","2011","35","35","0.851851851851852",""
"Mongolia","Political Rights","2012","36","36","0.888888888888889",""
"Mongolia","Political Rights","2013","36","36","0.888888888888889",""
"Mongolia","Political Rights","2014","36","36","0.851851851851852",""
"Mongolia","Political Rights","2015","36","36","0.851851851851852",""
"Mongolia","Primary Education Expenditures","2011","1.5","1.51","0.333333333333333",""
"Mongolia","Primary Education Expenditures","2012","1.5","1.51","0.375",""
"Mongolia","Primary Education Expenditures","2013","1.5","1.51","0.4375",""
"Mongolia","Primary Education Expenditures","2014","1.5","1.51","0.375",""
"Mongolia","Primary Education Expenditures","2015","1.5","1.51","0.411764705882353",""
"Mongolia","Regulatory Quality","2010","0.11","0.11","0.555555555555556","0.1503396332263947"
"Mongolia","Regulatory Quality","2011","0.13","0.13","0.62962962962963","0.1485329866409302"
"Mongolia","Regulatory Quality","2012","0.21","0.21","0.592592592592593","0.1570079624652863"
"Mongolia","Regulatory Quality","2013","0.02","0.02","0.555555555555556","0.1597362309694290"
"Mongolia","Regulatory Quality","2014","0.11","0.11","0.592592592592593","0.1766616106033325"
"Mongolia","Regulatory Quality","2015","0.06","0.06","0.592592592592593","0.1618393510580063"
"Mongolia","Rule of Law","2010","0.09","0.09","0.592592592592593","0.1462760418653488"
"Mongolia","Rule of Law","2011","0.14","0.14","0.62962962962963","0.1395011395215988"
"Mongolia","Rule of Law","2012","0.06","0.06","0.555555555555556","0.1405191421508789"
"Mongolia","Rule of Law","2013","0.03","0.03","0.592592592592593","0.1413009762763977"
"Mongolia","Rule of Law","2014","-0.03","-0.03","0.407407407407407","0.1524537950754166"
"Mongolia","Rule of Law","2015","-0.02","-0.02","0.481481481481481","0.1400427818298340"
"Mongolia","Trade Policy","2012","79.8","79.8","",""
"Mongolia","Trade Policy","2013","74.7","74.7","",""
"Mongolia","Trade Policy","2014","74.8","74.8","",""
"Mongolia","Trade Policy","2015","70","70","",""
"Mongolia","Trade Policy","2016","74.94","74.9","0.444444444444444",""
"Morocco","Access to Credit ","2012","42","42","",""
"Morocco","Access to Credit ","2013","44","44","",""
"Morocco","Access to Credit ","2014","44","44","",""
"Morocco","Access to Credit ","2015","44","44","",""
"Morocco","Access to Credit ","2016","50","50","0.333333333333333",""
"Morocco","Business Start-Up ","2012","0.9645871","0.965","",""
"Morocco","Business Start-Up ","2013","0.9613804","0.961","",""
"Morocco","Business Start-Up ","2014","0.9447411","0.945","",""
"Morocco","Business Start-Up ","2015","0.9531132","0.953","",""
"Morocco","Business Start-Up ","2016","0.971067996502951","0.971","0.666666666666667",""
"Morocco","Child Health","2011","85.04017179","85","0.461538461538462",""
"Morocco","Child Health","2012","85.04017179","85","0.461538461538462",""
"Morocco","Child Health","2013","85.04017179","85","0.461538461538462",""
"Morocco","Child Health","2014","85.04017179","85","0.461538461538462",""
"Morocco","Child Health","2015","85.04017179","85","0.444444444444444",""
"Morocco","Child Health","2016","85.04017179","85","0.444444444444444",""
"Morocco","Civil Liberties","2010","28","28","0.296296296296296",""
"Morocco","Civil Liberties","2011","28","28","0.259259259259259",""
"Morocco","Civil Liberties","2012","27","27","0.296296296296296",""
"Morocco","Civil Liberties","2013","27","27","0.296296296296296",""
"Morocco","Civil Liberties","2014","27","27","0.259259259259259",""
"Morocco","Civil Liberties","2015","26","26","0.222222222222222",""
"Morocco","Control of Corruption","2010","0.34","0.34","0.703703703703704","0.1666120588779450"
"Morocco","Control of Corruption","2011","0.17","0.17","0.592592592592593","0.1572390794754028"
"Morocco","Control of Corruption","2012","0.11","0.11","0.592592592592593","0.1452264189720154"
"Morocco","Control of Corruption","2013","0.11","0.11","0.592592592592593","0.1422664821147919"
"Morocco","Control of Corruption","2014","0.19","0.19","0.740740740740741","0.1412305831909180"
"Morocco","Control of Corruption","2015","0.20","0.20","0.740740740740741","0.1406076252460480"
"Morocco","Fiscal Policy","2010","-1.78066666666667","-1.8","0.518518518518518",""
"Morocco","Fiscal Policy","2011","-4.198","-4.2","0.333333333333333",""
"Morocco","Fiscal Policy","2012","-6.02766666666667","-6","0.185185185185185",""
"Morocco","Fiscal Policy","2013","-6.335","-6.3","0.185185185185185",""
"Morocco","Fiscal Policy","2014","-5.793","-5.8","0.185185185185185",""
"Morocco","Fiscal Policy","2015","-4.82633333333333","-4.8","0.296296296296296",""
"Morocco","Freedom of Information","2012","68","68","",""
"Morocco","Freedom of Information","2013","66","66","",""
"Morocco","Freedom of Information","2014","66","66","",""
"Morocco","Freedom of Information","2015","69","69","",""
"Morocco","Freedom of Information","2016","70","70","0.148148148148148",""
"Morocco","Gender in the Economy","2010","1","1","0.368421052631579",""
"Morocco","Gender in the Economy","2011","1","1","0.368421052631579",""
"Morocco","Gender in the Economy","2012","1","1","0.368421052631579",""
"Morocco","Gender in the Economy","2013","1","1","0.368421052631579",""
"Morocco","Gender in the Economy","2014","1","1","0.368421052631579",""
"Morocco","Gender in the Economy","2015","1","1","0.333333333333333",""
"Morocco","Gender in the Economy","2016","1","1","0.333333333333333",""
"Morocco","Girls' Pri Edu Completion Rate (LIC only)","2011","87.0","87.0","0.277777777777778",""
"Morocco","Girls' Pri Edu Completion Rate (LIC only)","2012","98.4","98.4","0.5",""
"Morocco","Girls' Pri Edu Completion Rate (LIC only)","2013","99.2","99.2","0.571428571428571",""
"Morocco","Girls' Pri Edu Completion Rate (LIC only)","2014","100.9","100.9","0.608695652173913",""
"Morocco","Girls' Pri Edu Completion Rate (LIC only)","2015","100.9","100.9","0.608695652173913",""
"Morocco","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","72.6","72.6","0.19047619047619",""
"Morocco","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","75.6","75.6","0.260869565217391",""
"Morocco","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","82.1","82.1","0.304347826086957",""
"Morocco","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","86.7","86.7","0.32",""
"Morocco","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","86.7","86.7","0.32",""
"Morocco","Government Effectiveness","2010","0.35","0.35","0.777777777777778","0.18618297576904300"
"Morocco","Government Effectiveness","2011","0.33","0.33","0.703703703703704","0.19574719667434690"
"Morocco","Government Effectiveness","2012","0.34","0.34","0.777777777777778","0.18543210625648500"
"Morocco","Government Effectiveness","2013","0.36","0.36","0.814814814814815","0.16799809038639070"
"Morocco","Government Effectiveness","2014","0.31","0.31","0.703703703703704","0.17915938794612890"
"Morocco","Government Effectiveness","2015","0.36","0.36","0.777777777777778","0.17616194486618040"
"Morocco","Health Expenditures","2009","2.05","2.05","0.222222222222222",""
"Morocco","Health Expenditures","2010","2.07","2.07","0.259259259259259",""
"Morocco","Health Expenditures","2011","2.09","2.09","0.259259259259259",""
"Morocco","Health Expenditures","2012","2.18","2.18","0.259259259259259",""
"Morocco","Health Expenditures","2013","1.96","1.96","0.148148148148148",""
"Morocco","Health Expenditures","2014","2","2","0.185185185185185",""
"Morocco","Immunization Rates","2010","98.5","98.5","0.923076923076923",""
"Morocco","Immunization Rates","2011","99","99.0","1",""
"Morocco","Immunization Rates","2012","99","99.0","1",""
"Morocco","Immunization Rates","2013","99","99.0","1",""
"Morocco","Immunization Rates","2014","99","99.0","1",""
"Morocco","Immunization Rates","2015","99","99.0","1",""
"Morocco","Inflation","2010","1.0","1","0.925925925925926",""
"Morocco","Inflation","2011","0.9","0.9","1",""
"Morocco","Inflation","2012","1.3","1.3","0.925925925925926",""
"Morocco","Inflation","2013","1.9","1.9","0.703703703703704",""
"Morocco","Inflation","2014","0.4","0.4","0.925925925925926",""
"Morocco","Inflation","2015","1.5","1.5","0.62962962962963",""
"Morocco","Land Rights and Access","2012","0.7650441","0.77","",""
"Morocco","Land Rights and Access","2013","0.7333007","0.73","",""
"Morocco","Land Rights and Access","2014","0.782101","0.78","",""
"Morocco","Land Rights and Access","2015","0.8408386","0.84","",""
"Morocco","Land Rights and Access","2016","0.844408665631154","0.84","0.833333333333333",""
"Morocco","Natural Resource Protection","2011","3.5675055154","3.6","0.0769230769230769",""
"Morocco","Natural Resource Protection","2012","87.429093562","87.4","0.740740740740741",""
"Morocco","Natural Resource Protection","2013","99.947952544","99.9","0.851851851851852",""
"Morocco","Natural Resource Protection","2014","99.947952544","99.9","0.851851851851852",""
"Morocco","Natural Resource Protection","2015","99.947952544","99.9","0.851851851851852",""
"Morocco","Natural Resource Protection","2016","99.947952544","99.9","0.851851851851852",""
"Morocco","Political Rights","2010","14","14","0.259259259259259",""
"Morocco","Political Rights","2011","15","15","0.222222222222222",""
"Morocco","Political Rights","2012","16","16","0.222222222222222",""
"Morocco","Political Rights","2013","15","15","0.222222222222222",""
"Morocco","Political Rights","2014","15","15","0.185185185185185",""
"Morocco","Political Rights","2015","15","15","0.185185185185185",""
"Morocco","Primary Education Expenditures","2011","2.2","2.17","0.666666666666667",""
"Morocco","Primary Education Expenditures","2012","2.3","2.25","0.75",""
"Morocco","Primary Education Expenditures","2013","2.3","2.28","0.8125",""
"Morocco","Primary Education Expenditures","2014","2.3","2.28","0.75",""
"Morocco","Primary Education Expenditures","2015","2.3","2.28","0.764705882352941",""
"Morocco","Regulatory Quality","2010","0.27","0.27","0.814814814814815","0.1617930382490158"
"Morocco","Regulatory Quality","2011","0.22","0.22","0.851851851851852","0.1586125493049622"
"Morocco","Regulatory Quality","2012","0.33","0.33","0.814814814814815","0.1594107598066330"
"Morocco","Regulatory Quality","2013","0.22","0.22","0.777777777777778","0.1578579694032669"
"Morocco","Regulatory Quality","2014","0.24","0.24","0.777777777777778","0.1627863943576813"
"Morocco","Regulatory Quality","2015","0.22","0.22","0.777777777777778","0.1585112810134888"
"Morocco","Rule of Law","2010","0.32","0.32","0.62962962962963","0.1386725604534149"
"Morocco","Rule of Law","2011","0.22","0.22","0.666666666666667","0.1325473040342331"
"Morocco","Rule of Law","2012","0.25","0.25","0.666666666666667","0.1319788545370102"
"Morocco","Rule of Law","2013","0.17","0.17","0.703703703703704","0.1291760504245758"
"Morocco","Rule of Law","2014","0.27","0.27","0.851851851851852","0.1388774961233139"
"Morocco","Rule of Law","2015","0.29","0.29","0.777777777777778","0.1392899602651596"
"Morocco","Trade Policy","2012","70.8","70.8","",""
"Morocco","Trade Policy","2013","58.8","58.8","",""
"Morocco","Trade Policy","2014","78.2","78.2","",""
"Morocco","Trade Policy","2015","81.8","81.8","",""
"Morocco","Trade Policy","2016","83.96","84","0.777777777777778",""
"Mozambique","Access to Credit ","2012","12","12","",""
"Mozambique","Access to Credit ","2013","4","4","",""
"Mozambique","Access to Credit ","2014","28","28","",""
"Mozambique","Access to Credit ","2015","28","28","",""
"Mozambique","Access to Credit ","2016","28","28","0.576923076923077",""
"Mozambique","Business Start-Up ","2012","0.9599735","0.96","",""
"Mozambique","Business Start-Up ","2013","0.9349929","0.935","",""
"Mozambique","Business Start-Up ","2014","0.9082114","0.908","",""
"Mozambique","Business Start-Up ","2015","0.9126919","0.913","",""
"Mozambique","Business Start-Up ","2016","0.938363842736329","0.938","0.634615384615385",""
"Mozambique","Child Health","2011","41.08443246","41.1","0.153846153846154",""
"Mozambique","Child Health","2012","41.08443246","41.1","0.153846153846154",""
"Mozambique","Child Health","2013","41.08443246","41.1","0.153846153846154",""
"Mozambique","Child Health","2014","41.08443246","41.1","0.153846153846154",""
"Mozambique","Child Health","2015","41.08443246","41.1","0.153846153846154",""
"Mozambique","Child Health","2016","41.08443246","41.1","0.153846153846154",""
"Mozambique","Civil Liberties","2010","36","36","0.788461538461538",""
"Mozambique","Civil Liberties","2011","36","36","0.792452830188679",""
"Mozambique","Civil Liberties","2012","36","36","0.811320754716981",""
"Mozambique","Civil Liberties","2013","35","35","0.792452830188679",""
"Mozambique","Civil Liberties","2014","35","35","0.773584905660377",""
"Mozambique","Civil Liberties","2015","34","34","0.754716981132076",""
"Mozambique","Control of Corruption","2010","0.38","0.38","0.886792452830189","0.1586033999919891"
"Mozambique","Control of Corruption","2011","0.38","0.38","0.811320754716981","0.1572953462600708"
"Mozambique","Control of Corruption","2012","0.34","0.34","0.773584905660377","0.1574615240097046"
"Mozambique","Control of Corruption","2013","0.24","0.24","0.754716981132076","0.1570845544338226"
"Mozambique","Control of Corruption","2014","0.17","0.17","0.679245283018868","0.1563891619443893"
"Mozambique","Control of Corruption","2015","0.03","0.03","0.509433962264151","0.1552497297525406"
"Mozambique","Fiscal Policy","2010","-3.64866666666667","-3.6","0.3",""
"Mozambique","Fiscal Policy","2011","-4.54766666666667","-4.5","0.196078431372549",""
"Mozambique","Fiscal Policy","2012","-4.17633333333333","-4.2","0.254901960784314",""
"Mozambique","Fiscal Policy","2013","-3.74733333333333","-3.7","0.32",""
"Mozambique","Fiscal Policy","2014","-5.7","-5.7","0.2",""
"Mozambique","Fiscal Policy","2015","-6.901","-6.9","0.18",""
"Mozambique","Freedom of Information","2012","43","43","",""
"Mozambique","Freedom of Information","2013","42","42","",""
"Mozambique","Freedom of Information","2014","45","45","",""
"Mozambique","Freedom of Information","2015","40","40","",""
"Mozambique","Freedom of Information","2016","42","42","0.849056603773585",""
"Mozambique","Gender in the Economy","2010","0","0","1",""
"Mozambique","Gender in the Economy","2011","0","0","1",""
"Mozambique","Gender in the Economy","2012","0","0","1",""
"Mozambique","Gender in the Economy","2013","0","0","1",""
"Mozambique","Gender in the Economy","2014","0","0","1",""
"Mozambique","Gender in the Economy","2015","0","0","1",""
"Mozambique","Gender in the Economy","2016","0","0","1",""
"Mozambique","Girls' Pri Edu Completion Rate (LIC only)","2011","48.2","48.2","0.155555555555556",""
"Mozambique","Girls' Pri Edu Completion Rate (LIC only)","2012","46.4","46.4","0.106382978723404",""
"Mozambique","Girls' Pri Edu Completion Rate (LIC only)","2013","44.6","44.6","0.104166666666667",""
"Mozambique","Girls' Pri Edu Completion Rate (LIC only)","2014","44.6","44.6","0.0816326530612245",""
"Mozambique","Girls' Pri Edu Completion Rate (LIC only)","2015","44.6","44.6","0.0816326530612245",""
"Mozambique","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","30.7","30.7","0.159090909090909",""
"Mozambique","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","30.3","30.3","0.111111111111111",""
"Mozambique","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","30.7","30.7","0.0888888888888889",""
"Mozambique","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","29.9","29.9","0.0869565217391304",""
"Mozambique","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","29.9","29.9","0.0869565217391304",""
"Mozambique","Government Effectiveness","2010","0.35","0.35","0.807692307692308","0.18392468988895420"
"Mozambique","Government Effectiveness","2011","0.27","0.27","0.754716981132076","0.18446157872676850"
"Mozambique","Government Effectiveness","2012","0.32","0.32","0.754716981132076","0.18543210625648500"
"Mozambique","Government Effectiveness","2013","0.31","0.31","0.811320754716981","0.16799809038639070"
"Mozambique","Government Effectiveness","2014","0.18","0.18","0.679245283018868","0.17915938794612890"
"Mozambique","Government Effectiveness","2015","0.19","0.19","0.641509433962264","0.17616194486618040"
"Mozambique","Health Expenditures","2009","2.52","2.52","0.693877551020408",""
"Mozambique","Health Expenditures","2010","3.02","3.02","0.755102040816326",""
"Mozambique","Health Expenditures","2011","2.66","2.66","0.693877551020408",""
"Mozambique","Health Expenditures","2012","2.78","2.78","0.686274509803922",""
"Mozambique","Health Expenditures","2013","3.12","3.12","0.764705882352941",""
"Mozambique","Health Expenditures","2014","3.94","3.94","0.862745098039216",""
"Mozambique","Immunization Rates","2010","78","78.0","0.423076923076923",""
"Mozambique","Immunization Rates","2011","79","79.0","0.452830188679245",""
"Mozambique","Immunization Rates","2012","79","79.0","0.415094339622642",""
"Mozambique","Immunization Rates","2013","81.5","81.5","0.490566037735849",""
"Mozambique","Immunization Rates","2014","81.5","81.5","0.471698113207547",""
"Mozambique","Immunization Rates","2015","82.5","82.5","0.528301886792453",""
"Mozambique","Inflation","2010","12.7","12.7","0.1",""
"Mozambique","Inflation","2011","10.4","10.4","0.326530612244898",""
"Mozambique","Inflation","2012","2.1","2.1","0.92",""
"Mozambique","Inflation","2013","4.2","4.2","0.66",""
"Mozambique","Inflation","2014","2.3","2.3","0.68",""
"Mozambique","Inflation","2015","2.4","2.4","0.66",""
"Mozambique","Land Rights and Access","2012","0.742469","0.74","",""
"Mozambique","Land Rights and Access","2013","0.7452251","0.75","",""
"Mozambique","Land Rights and Access","2014","0.7464176","0.75","",""
"Mozambique","Land Rights and Access","2015","0.7733297","0.77","",""
"Mozambique","Land Rights and Access","2016","0.805587205484147","0.81","0.862745098039216",""
"Mozambique","Natural Resource Protection","2011","76.401875685","76.4","0.490566037735849",""
"Mozambique","Natural Resource Protection","2012","90.958748739","91","0.69811320754717",""
"Mozambique","Natural Resource Protection","2013","97.532556461","97.5","0.754716981132076",""
"Mozambique","Natural Resource Protection","2014","97.532556461","97.5","0.754716981132076",""
"Mozambique","Natural Resource Protection","2015","97.532556461","97.5","0.754716981132076",""
"Mozambique","Natural Resource Protection","2016","97.532556461","97.5","0.754716981132076",""
"Mozambique","Political Rights","2010","23","23","0.711538461538462",""
"Mozambique","Political Rights","2011","23","23","0.69811320754717",""
"Mozambique","Political Rights","2012","23","23","0.716981132075472",""
"Mozambique","Political Rights","2013","23","23","0.69811320754717",""
"Mozambique","Political Rights","2014","23","23","0.69811320754717",""
"Mozambique","Political Rights","2015","22","22","0.660377358490566",""
"Mozambique","Primary Education Expenditures","2011","","","",""
"Mozambique","Primary Education Expenditures","2012","3.2","3.15","0.972972972972973",""
"Mozambique","Primary Education Expenditures","2013","3.2","3.19","0.973684210526316",""
"Mozambique","Primary Education Expenditures","2014","3.2","3.19","0.921052631578947",""
"Mozambique","Primary Education Expenditures","2015","3.2","3.19","0.921052631578947",""
"Mozambique","Regulatory Quality","2010","0.43","0.43","0.788461538461538","0.1617930382490158"
"Mozambique","Regulatory Quality","2011","0.37","0.37","0.735849056603774","0.1612674146890640"
"Mozambique","Regulatory Quality","2012","0.35","0.35","0.716981132075472","0.1803838610649109"
"Mozambique","Regulatory Quality","2013","0.42","0.42","0.773584905660377","0.1761985719203949"
"Mozambique","Regulatory Quality","2014","0.41","0.41","0.849056603773585","0.1802809983491898"
"Mozambique","Regulatory Quality","2015","0.32","0.32","0.735849056603774","0.1741842478513718"
"Mozambique","Rule of Law","2010","0.45","0.45","0.826923076923077","0.1373803466558456"
"Mozambique","Rule of Law","2011","0.36","0.36","0.735849056603774","0.1333513706922531"
"Mozambique","Rule of Law","2012","0.31","0.31","0.773584905660377","0.1370298117399216"
"Mozambique","Rule of Law","2013","0.07","0.07","0.566037735849057","0.1336503624916077"
"Mozambique","Rule of Law","2014","0.02","0.02","0.528301886792453","0.1444352269172669"
"Mozambique","Rule of Law","2015","-0.04","-0.04","0.471698113207547","0.1449437439441681"
"Mozambique","Trade Policy","2012","75.4","75.4","",""
"Mozambique","Trade Policy","2013","75.5","75.5","",""
"Mozambique","Trade Policy","2014","75.4","75.4","",""
"Mozambique","Trade Policy","2015","70.8","70.8","",""
"Mozambique","Trade Policy","2016","76.66","76.7","0.857142857142857",""
"Myanmar","Access to Credit ","2012","16","16","",""
"Myanmar","Access to Credit ","2013","8","8","",""
"Myanmar","Access to Credit ","2014","8","8","",""
"Myanmar","Access to Credit ","2015","8","8","",""
"Myanmar","Access to Credit ","2016","8","8","0.0961538461538462",""
"Myanmar","Business Start-Up ","2012","0.6715462","0.672","",""
"Myanmar","Business Start-Up ","2013","0.6197566","0.62","",""
"Myanmar","Business Start-Up ","2014","0.4782095","0.478","",""
"Myanmar","Business Start-Up ","2015","0.8093824","0.809","",""
"Myanmar","Business Start-Up ","2016","0.924891166537823","0.925","0.461538461538462",""
"Myanmar","Child Health","2011","80.69088285","80.7","0.923076923076923",""
"Myanmar","Child Health","2012","80.69088285","80.7","0.923076923076923",""
"Myanmar","Child Health","2013","80.69088285","80.7","0.923076923076923",""
"Myanmar","Child Health","2014","80.69088285","80.7","0.923076923076923",""
